clean_id,evaluation_group,subset,category,filename,image_path,tested_lsb,baseline_detected_type,baseline_status,baseline_false_positive,structural_detected_type,structural_validation_status,structural_false_positive,tag_size,payload_length,tag_endian,header_hex,runtime_seconds,processing_error,error
scanned_documents_023,expanded,independent,document_scans,scanned_documents_023.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_023.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,7199670,little,,0.655652,0,
scanned_documents_024,expanded,independent,document_scans,scanned_documents_024.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_024.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.686735,0,
scanned_documents_024,expanded,independent,document_scans,scanned_documents_024.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_024.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,5592405,little,,0.627060,0,
scanned_documents_024,expanded,independent,document_scans,scanned_documents_024.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_024.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,7199670,little,,0.672178,0,
scanned_documents_025,expanded,independent,document_scans,scanned_documents_025.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_025.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.671694,0,
scanned_documents_025,expanded,independent,document_scans,scanned_documents_025.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_025.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,5592405,little,,0.659908,0,
scanned_documents_025,expanded,independent,document_scans,scanned_documents_025.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_025.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,7199670,little,,0.775364,0,
scanned_documents_026,expanded,independent,document_scans,scanned_documents_026.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_026.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.816131,0,
scanned_documents_026,expanded,independent,document_scans,scanned_documents_026.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_026.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,5592405,little,,0.763010,0,
scanned_documents_026,expanded,independent,document_scans,scanned_documents_026.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_026.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,7199670,little,,0.759860,0,
scanned_documents_027,expanded,independent,document_scans,scanned_documents_027.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_027.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.715481,0,
scanned_documents_027,expanded,independent,document_scans,scanned_documents_027.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_027.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,5592405,little,,0.703935,0,
scanned_documents_027,expanded,independent,document_scans,scanned_documents_027.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_027.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,7199670,little,,0.612727,0,
scanned_documents_028,expanded,independent,document_scans,scanned_documents_028.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_028.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.613925,0,
scanned_documents_028,expanded,independent,document_scans,scanned_documents_028.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_028.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,5592405,little,,0.639920,0,
scanned_documents_028,expanded,independent,document_scans,scanned_documents_028.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_028.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,7199670,little,,0.655277,0,
scanned_documents_029,expanded,independent,document_scans,scanned_documents_029.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_029.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.704101,0,
scanned_documents_029,expanded,independent,document_scans,scanned_documents_029.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_029.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,5592405,little,,0.595097,0,
scanned_documents_029,expanded,independent,document_scans,scanned_documents_029.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_029.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,7199670,little,,0.666570,0,
scanned_documents_030,expanded,independent,document_scans,scanned_documents_030.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_030.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.593803,0,
scanned_documents_030,expanded,independent,document_scans,scanned_documents_030.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_030.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,5592405,little,,0.565001,0,
scanned_documents_030,expanded,independent,document_scans,scanned_documents_030.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_030.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,7199670,little,,0.578041,0,
scanned_documents_031,expanded,independent,document_scans,scanned_documents_031.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_031.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.650238,0,
scanned_documents_031,expanded,independent,document_scans,scanned_documents_031.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_031.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,5592405,little,,0.591671,0,
scanned_documents_031,expanded,independent,document_scans,scanned_documents_031.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_031.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,7199670,little,,0.571624,0,
scanned_documents_032,expanded,independent,document_scans,scanned_documents_032.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_032.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.594028,0,
scanned_documents_032,expanded,independent,document_scans,scanned_documents_032.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_032.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,5592405,little,,0.628253,0,
scanned_documents_032,expanded,independent,document_scans,scanned_documents_032.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_032.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,7199670,little,,0.591480,0,
scanned_documents_033,expanded,independent,document_scans,scanned_documents_033.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_033.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.591502,0,
scanned_documents_033,expanded,independent,document_scans,scanned_documents_033.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_033.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,5592405,little,,0.619921,0,
scanned_documents_033,expanded,independent,document_scans,scanned_documents_033.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_033.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,7199670,little,,0.588798,0,
scanned_documents_034,expanded,independent,document_scans,scanned_documents_034.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_034.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.642484,0,
scanned_documents_034,expanded,independent,document_scans,scanned_documents_034.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_034.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,5592405,little,,0.601085,0,
scanned_documents_034,expanded,independent,document_scans,scanned_documents_034.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_034.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,7199670,little,,0.652035,0,
scanned_documents_035,expanded,independent,document_scans,scanned_documents_035.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_035.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.612703,0,
scanned_documents_035,expanded,independent,document_scans,scanned_documents_035.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_035.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,5592405,little,,0.620356,0,
scanned_documents_035,expanded,independent,document_scans,scanned_documents_035.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_035.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,7199670,little,,0.575110,0,
scanned_documents_036,expanded,independent,document_scans,scanned_documents_036.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_036.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.702447,0,
scanned_documents_036,expanded,independent,document_scans,scanned_documents_036.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_036.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,5592405,little,,0.678571,0,
scanned_documents_036,expanded,independent,document_scans,scanned_documents_036.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_036.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,7199670,little,,0.633933,0,
scanned_documents_037,expanded,independent,document_scans,scanned_documents_037.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_037.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.572737,0,
scanned_documents_037,expanded,independent,document_scans,scanned_documents_037.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_037.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,5592405,little,,0.584094,0,
scanned_documents_037,expanded,independent,document_scans,scanned_documents_037.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_037.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,7199670,little,,0.639523,0,
scanned_documents_038,expanded,independent,document_scans,scanned_documents_038.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_038.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.701917,0,
scanned_documents_038,expanded,independent,document_scans,scanned_documents_038.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_038.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,5592405,little,,0.610548,0,
scanned_documents_038,expanded,independent,document_scans,scanned_documents_038.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_038.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,7199670,little,,0.543770,0,
scanned_documents_039,expanded,independent,document_scans,scanned_documents_039.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_039.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.563678,0,
scanned_documents_039,expanded,independent,document_scans,scanned_documents_039.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_039.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,5592405,little,,0.658223,0,
scanned_documents_039,expanded,independent,document_scans,scanned_documents_039.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_039.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,7199670,little,,0.595548,0,
scanned_documents_040,expanded,independent,document_scans,scanned_documents_040.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_040.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.582217,0,
scanned_documents_040,expanded,independent,document_scans,scanned_documents_040.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_040.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,5592405,little,,0.611860,0,
scanned_documents_040,expanded,independent,document_scans,scanned_documents_040.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_040.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,7199670,little,,0.635023,0,
scanned_documents_041,expanded,independent,document_scans,scanned_documents_041.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_041.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.719544,0,
scanned_documents_041,expanded,independent,document_scans,scanned_documents_041.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_041.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,5592405,little,,0.785932,0,
scanned_documents_041,expanded,independent,document_scans,scanned_documents_041.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_041.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,7199670,little,,0.770002,0,
scanned_documents_042,expanded,independent,document_scans,scanned_documents_042.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_042.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.724618,0,
scanned_documents_042,expanded,independent,document_scans,scanned_documents_042.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_042.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,5592405,little,,0.608636,0,
scanned_documents_042,expanded,independent,document_scans,scanned_documents_042.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_042.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,7199670,little,,0.572835,0,
scanned_documents_043,expanded,independent,document_scans,scanned_documents_043.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_043.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.638857,0,
scanned_documents_043,expanded,independent,document_scans,scanned_documents_043.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_043.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,5592405,little,,0.739201,0,
scanned_documents_043,expanded,independent,document_scans,scanned_documents_043.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_043.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,7199670,little,,0.601576,0,
scanned_documents_044,expanded,independent,document_scans,scanned_documents_044.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_044.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.599277,0,
scanned_documents_044,expanded,independent,document_scans,scanned_documents_044.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_044.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,5592405,little,,0.615607,0,
scanned_documents_044,expanded,independent,document_scans,scanned_documents_044.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_044.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,7199670,little,,0.639744,0,
scanned_documents_045,expanded,independent,document_scans,scanned_documents_045.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_045.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.612772,0,
scanned_documents_045,expanded,independent,document_scans,scanned_documents_045.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_045.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,5592405,little,,0.608128,0,
scanned_documents_045,expanded,independent,document_scans,scanned_documents_045.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_045.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,7199670,little,,0.631029,0,
scanned_documents_046,expanded,independent,document_scans,scanned_documents_046.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_046.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.657099,0,
scanned_documents_046,expanded,independent,document_scans,scanned_documents_046.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_046.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,5592405,little,,0.579166,0,
scanned_documents_046,expanded,independent,document_scans,scanned_documents_046.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_046.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,7199670,little,,0.586052,0,
scanned_documents_047,expanded,independent,document_scans,scanned_documents_047.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_047.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.635520,0,
scanned_documents_047,expanded,independent,document_scans,scanned_documents_047.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_047.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,5592405,little,,0.634215,0,
scanned_documents_047,expanded,independent,document_scans,scanned_documents_047.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_047.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,7199670,little,,0.572909,0,
scanned_documents_048,expanded,independent,document_scans,scanned_documents_048.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_048.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.557076,0,
scanned_documents_048,expanded,independent,document_scans,scanned_documents_048.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_048.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,5592405,little,,0.543769,0,
scanned_documents_048,expanded,independent,document_scans,scanned_documents_048.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_048.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,7199670,little,,0.617757,0,
scanned_documents_049,expanded,independent,document_scans,scanned_documents_049.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_049.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.616866,0,
scanned_documents_049,expanded,independent,document_scans,scanned_documents_049.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_049.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,5592405,little,,0.566655,0,
scanned_documents_049,expanded,independent,document_scans,scanned_documents_049.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_049.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,7199670,little,,0.542256,0,
scanned_documents_050,expanded,independent,document_scans,scanned_documents_050.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_050.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.645869,0,
scanned_documents_050,expanded,independent,document_scans,scanned_documents_050.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_050.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,5592405,little,,0.610678,0,
scanned_documents_050,expanded,independent,document_scans,scanned_documents_050.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/document_scans/scanned_documents_050.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,7199670,little,,0.620869,0,
noisy_001,expanded,independent,noisy,noisy_001.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/noisy/noisy_001.png,1,Unknown/None,no_known_signature,0,Unknown/None,invalid_payload_length,0,3,0,little,,0.182209,0,
noisy_001,expanded,independent,noisy,noisy_001.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/noisy/noisy_001.png,2,Unknown/None,no_known_signature,0,Unknown/None,invalid_payload_length,0,3,0,little,,0.170797,0,
noisy_001,expanded,independent,noisy,noisy_001.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/noisy/noisy_001.png,3,Unknown/None,no_known_signature,0,Unknown/None,invalid_payload_length,0,3,0,little,,0.159433,0,
noisy_002,expanded,independent,noisy,noisy_002.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/noisy/noisy_002.png,1,Unknown/None,no_known_signature,0,Unknown/None,invalid_payload_length,0,3,0,little,,0.168192,0,
noisy_002,expanded,independent,noisy,noisy_002.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/noisy/noisy_002.png,2,Unknown/None,no_known_signature,0,Unknown/None,invalid_payload_length,0,3,0,little,,0.144023,0,
noisy_002,expanded,independent,noisy,noisy_002.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/noisy/noisy_002.png,3,Unknown/None,no_known_signature,0,Unknown/None,invalid_payload_length,0,3,0,little,,0.157576,0,
noisy_003,expanded,independent,noisy,noisy_003.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/noisy/noisy_003.png,1,Unknown/None,no_known_signature,0,Unknown/None,invalid_payload_length,0,3,0,little,,0.141793,0,
noisy_003,expanded,independent,noisy,noisy_003.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/noisy/noisy_003.png,2,Unknown/None,no_known_signature,0,Unknown/None,invalid_payload_length,0,3,0,little,,0.155006,0,
noisy_003,expanded,independent,noisy,noisy_003.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/noisy/noisy_003.png,3,Unknown/None,no_known_signature,0,Unknown/None,invalid_payload_length,0,3,0,little,,0.200234,0,
noisy_004,expanded,independent,noisy,noisy_004.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/noisy/noisy_004.png,1,Unknown/None,no_known_signature,0,Unknown/None,invalid_payload_length,0,3,0,little,,0.168592,0,
noisy_004,expanded,independent,noisy,noisy_004.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/noisy/noisy_004.png,2,Unknown/None,no_known_signature,0,Unknown/None,invalid_payload_length,0,3,0,little,,0.173824,0,
noisy_004,expanded,independent,noisy,noisy_004.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/noisy/noisy_004.png,3,Unknown/None,no_known_signature,0,Unknown/None,invalid_payload_length,0,3,0,little,,0.134392,0,
noisy_005,expanded,independent,noisy,noisy_005.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/noisy/noisy_005.png,1,Unknown/None,no_known_signature,0,Unknown/None,invalid_payload_length,0,3,0,little,,0.157708,0,
noisy_005,expanded,independent,noisy,noisy_005.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/noisy/noisy_005.png,2,Unknown/None,no_known_signature,0,Unknown/None,invalid_payload_length,0,3,0,little,,0.156035,0,
noisy_005,expanded,independent,noisy,noisy_005.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/noisy/noisy_005.png,3,Unknown/None,no_known_signature,0,Unknown/None,invalid_payload_length,0,3,0,little,,0.161084,0,
noisy_006,expanded,independent,noisy,noisy_006.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/noisy/noisy_006.png,1,Unknown/None,no_known_signature,0,Unknown/None,invalid_payload_length,0,3,0,little,,0.163073,0,
noisy_006,expanded,independent,noisy,noisy_006.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/noisy/noisy_006.png,2,Unknown/None,no_known_signature,0,Unknown/None,invalid_payload_length,0,3,0,little,,0.133216,0,
