subset,stego_filename,stego_path,cover_filename,cover_category,cover_variant,cover_size_label,cover_format,payload_filename,payload_type,payload_size_class,lsb,expected_type,resolved_stego_path,baseline_detected_type,baseline_status,baseline_exact_correct,structural_detected_type,structural_validation_status,structural_correct,tag_size,payload_length,tag_endian,header_hex,runtime_seconds,error
extended_xl,XL-Synthetic_13_P__rtf_large__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_13_P__rtf_large__lsb3.png,XL-Synthetic_13_P.png,XL-Synthetic,13,P,png,P05.rtf,rtf,large,3,RTF,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_13_P__rtf_large__lsb3.png,RTF,signature_rtf,1,RTF,validated_rtf_structure,1,3,1085026,little,7b 5c 72 74 66 31 5c 61,0.830720,
extended_xl,XL-Synthetic_13_P__rtf_medium__lsb2.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_13_P__rtf_medium__lsb2.png,XL-Synthetic_13_P.png,XL-Synthetic,13,P,png,P05.rtf,rtf,medium,2,RTF,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_13_P__rtf_medium__lsb2.png,RTF,signature_rtf,1,RTF,validated_rtf_structure,1,3,511504,little,7b 5c 72 74 66 31 5c 61,0.697744,
extended_xl,XL-Synthetic_13_P__rtf_medium__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_13_P__rtf_medium__lsb3.png,XL-Synthetic_13_P.png,XL-Synthetic,13,P,png,P05.rtf,rtf,medium,3,RTF,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_13_P__rtf_medium__lsb3.png,RTF,signature_rtf,1,RTF,validated_rtf_structure,1,3,511504,little,7b 5c 72 74 66 31 5c 61,0.652392,
extended_xl,XL-Synthetic_13_P__rtf_small__lsb1.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_13_P__rtf_small__lsb1.png,XL-Synthetic_13_P.png,XL-Synthetic,13,P,png,P05.rtf,rtf,small,1,RTF,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_13_P__rtf_small__lsb1.png,RTF,signature_rtf,1,RTF,validated_rtf_structure,1,3,50275,little,7b 5c 72 74 66 31 5c 61,0.560409,
extended_xl,XL-Synthetic_13_P__rtf_small__lsb2.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_13_P__rtf_small__lsb2.png,XL-Synthetic_13_P.png,XL-Synthetic,13,P,png,P05.rtf,rtf,small,2,RTF,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_13_P__rtf_small__lsb2.png,RTF,signature_rtf,1,RTF,validated_rtf_structure,1,3,50275,little,7b 5c 72 74 66 31 5c 61,0.565409,
extended_xl,XL-Synthetic_13_P__rtf_small__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_13_P__rtf_small__lsb3.png,XL-Synthetic_13_P.png,XL-Synthetic,13,P,png,P05.rtf,rtf,small,3,RTF,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_13_P__rtf_small__lsb3.png,RTF,signature_rtf,1,RTF,validated_rtf_structure,1,3,50275,little,7b 5c 72 74 66 31 5c 61,0.555000,
extended_xl,XL-Synthetic_13_P__xlsx_large__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_13_P__xlsx_large__lsb3.png,XL-Synthetic_13_P.png,XL-Synthetic,13,P,png,P03.xlsx,xlsx,large,3,XLSX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_13_P__xlsx_large__lsb3.png,ZIP,signature_pk_zip,0,XLSX,validated_ooxml_xlsx,1,3,1090468,little,50 4b 03 04 14 00 06 00,0.717919,
extended_xl,XL-Synthetic_13_P__xlsx_medium__lsb2.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_13_P__xlsx_medium__lsb2.png,XL-Synthetic_13_P.png,XL-Synthetic,13,P,png,P03.xlsx,xlsx,medium,2,XLSX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_13_P__xlsx_medium__lsb2.png,ZIP,signature_pk_zip,0,XLSX,validated_ooxml_xlsx,1,3,511280,little,50 4b 03 04 14 00 06 00,0.654265,
extended_xl,XL-Synthetic_13_P__xlsx_medium__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_13_P__xlsx_medium__lsb3.png,XL-Synthetic_13_P.png,XL-Synthetic,13,P,png,P03.xlsx,xlsx,medium,3,XLSX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_13_P__xlsx_medium__lsb3.png,ZIP,signature_pk_zip,0,XLSX,validated_ooxml_xlsx,1,3,511280,little,50 4b 03 04 14 00 06 00,0.643202,
extended_xl,XL-Synthetic_13_P__xlsx_small__lsb1.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_13_P__xlsx_small__lsb1.png,XL-Synthetic_13_P.png,XL-Synthetic,13,P,png,P03.xlsx,xlsx,small,1,XLSX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_13_P__xlsx_small__lsb1.png,ZIP,signature_pk_zip,0,XLSX,validated_ooxml_xlsx,1,3,8899,little,50 4b 03 04 14 00 06 00,0.615882,
extended_xl,XL-Synthetic_13_P__xlsx_small__lsb2.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_13_P__xlsx_small__lsb2.png,XL-Synthetic_13_P.png,XL-Synthetic,13,P,png,P03.xlsx,xlsx,small,2,XLSX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_13_P__xlsx_small__lsb2.png,ZIP,signature_pk_zip,0,XLSX,validated_ooxml_xlsx,1,3,8899,little,50 4b 03 04 14 00 06 00,0.528147,
extended_xl,XL-Synthetic_13_P__xlsx_small__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_13_P__xlsx_small__lsb3.png,XL-Synthetic_13_P.png,XL-Synthetic,13,P,png,P03.xlsx,xlsx,small,3,XLSX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_13_P__xlsx_small__lsb3.png,ZIP,signature_pk_zip,0,XLSX,validated_ooxml_xlsx,1,3,8899,little,50 4b 03 04 14 00 06 00,0.539407,
extended_xl,XL-Synthetic_14_B__docx_large__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__docx_large__lsb1.bmp,XL-Synthetic_14_B.bmp,XL-Synthetic,14,B,bmp,P01.docx,docx,large,1,DOCX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__docx_large__lsb1.bmp,ZIP,signature_pk_zip,0,DOCX,validated_ooxml_docx,1,4,1121154,little,50 4b 03 04 14 00 06 00,16.991744,
extended_xl,XL-Synthetic_14_B__docx_large__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__docx_large__lsb2.bmp,XL-Synthetic_14_B.bmp,XL-Synthetic,14,B,bmp,P01.docx,docx,large,2,DOCX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__docx_large__lsb2.bmp,ZIP,signature_pk_zip,0,DOCX,validated_ooxml_docx,1,4,1121154,little,50 4b 03 04 14 00 06 00,15.827166,
extended_xl,XL-Synthetic_14_B__docx_large__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__docx_large__lsb3.bmp,XL-Synthetic_14_B.bmp,XL-Synthetic,14,B,bmp,P01.docx,docx,large,3,DOCX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__docx_large__lsb3.bmp,ZIP,signature_pk_zip,0,DOCX,validated_ooxml_docx,1,4,1121154,little,50 4b 03 04 14 00 06 00,17.021698,
extended_xl,XL-Synthetic_14_B__docx_medium__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__docx_medium__lsb1.bmp,XL-Synthetic_14_B.bmp,XL-Synthetic,14,B,bmp,P01.docx,docx,medium,1,DOCX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__docx_medium__lsb1.bmp,ZIP,signature_pk_zip,0,DOCX,validated_ooxml_docx,1,4,511127,little,50 4b 03 04 14 00 06 00,16.572257,
extended_xl,XL-Synthetic_14_B__docx_medium__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__docx_medium__lsb2.bmp,XL-Synthetic_14_B.bmp,XL-Synthetic,14,B,bmp,P01.docx,docx,medium,2,DOCX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__docx_medium__lsb2.bmp,ZIP,signature_pk_zip,0,DOCX,validated_ooxml_docx,1,4,511127,little,50 4b 03 04 14 00 06 00,15.695515,
extended_xl,XL-Synthetic_14_B__docx_medium__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__docx_medium__lsb3.bmp,XL-Synthetic_14_B.bmp,XL-Synthetic,14,B,bmp,P01.docx,docx,medium,3,DOCX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__docx_medium__lsb3.bmp,ZIP,signature_pk_zip,0,DOCX,validated_ooxml_docx,1,4,511127,little,50 4b 03 04 14 00 06 00,15.643893,
extended_xl,XL-Synthetic_14_B__docx_small__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__docx_small__lsb1.bmp,XL-Synthetic_14_B.bmp,XL-Synthetic,14,B,bmp,P01.docx,docx,small,1,DOCX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__docx_small__lsb1.bmp,ZIP,signature_pk_zip,0,DOCX,validated_ooxml_docx,1,4,13432,little,50 4b 03 04 14 00 06 00,15.825522,
extended_xl,XL-Synthetic_14_B__docx_small__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__docx_small__lsb2.bmp,XL-Synthetic_14_B.bmp,XL-Synthetic,14,B,bmp,P01.docx,docx,small,2,DOCX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__docx_small__lsb2.bmp,ZIP,signature_pk_zip,0,DOCX,validated_ooxml_docx,1,4,13432,little,50 4b 03 04 14 00 06 00,16.026546,
extended_xl,XL-Synthetic_14_B__docx_small__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__docx_small__lsb3.bmp,XL-Synthetic_14_B.bmp,XL-Synthetic,14,B,bmp,P01.docx,docx,small,3,DOCX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__docx_small__lsb3.bmp,ZIP,signature_pk_zip,0,DOCX,validated_ooxml_docx,1,4,13432,little,50 4b 03 04 14 00 06 00,17.564007,
extended_xl,XL-Synthetic_14_B__exe_large__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__exe_large__lsb1.bmp,XL-Synthetic_14_B.bmp,XL-Synthetic,14,B,bmp,P06.exe,exe,large,1,EXE,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__exe_large__lsb1.bmp,EXE,signature_mz,1,EXE,validated_mz_pe_header,1,4,1017856,little,4d 5a 90 00 03 00 00 00,18.665110,
extended_xl,XL-Synthetic_14_B__exe_large__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__exe_large__lsb2.bmp,XL-Synthetic_14_B.bmp,XL-Synthetic,14,B,bmp,P06.exe,exe,large,2,EXE,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__exe_large__lsb2.bmp,EXE,signature_mz,1,EXE,validated_mz_pe_header,1,4,1017856,little,4d 5a 90 00 03 00 00 00,17.250474,
extended_xl,XL-Synthetic_14_B__exe_large__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__exe_large__lsb3.bmp,XL-Synthetic_14_B.bmp,XL-Synthetic,14,B,bmp,P06.exe,exe,large,3,EXE,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__exe_large__lsb3.bmp,EXE,signature_mz,1,EXE,validated_mz_pe_header,1,4,1017856,little,4d 5a 90 00 03 00 00 00,17.375682,
extended_xl,XL-Synthetic_14_B__exe_medium__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__exe_medium__lsb1.bmp,XL-Synthetic_14_B.bmp,XL-Synthetic,14,B,bmp,P06.exe,exe,medium,1,EXE,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__exe_medium__lsb1.bmp,EXE,signature_mz,1,EXE,validated_mz_pe_header,1,4,505856,little,4d 5a 90 00 03 00 00 00,17.376264,
extended_xl,XL-Synthetic_14_B__exe_medium__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__exe_medium__lsb2.bmp,XL-Synthetic_14_B.bmp,XL-Synthetic,14,B,bmp,P06.exe,exe,medium,2,EXE,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__exe_medium__lsb2.bmp,EXE,signature_mz,1,EXE,validated_mz_pe_header,1,4,505856,little,4d 5a 90 00 03 00 00 00,16.382420,
extended_xl,XL-Synthetic_14_B__exe_medium__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__exe_medium__lsb3.bmp,XL-Synthetic_14_B.bmp,XL-Synthetic,14,B,bmp,P06.exe,exe,medium,3,EXE,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__exe_medium__lsb3.bmp,EXE,signature_mz,1,EXE,validated_mz_pe_header,1,4,505856,little,4d 5a 90 00 03 00 00 00,16.061822,
extended_xl,XL-Synthetic_14_B__exe_small__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__exe_small__lsb1.bmp,XL-Synthetic_14_B.bmp,XL-Synthetic,14,B,bmp,P06.exe,exe,small,1,EXE,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__exe_small__lsb1.bmp,EXE,signature_mz,1,EXE,validated_mz_pe_header,1,4,40448,little,4d 5a 90 00 03 00 00 00,16.801673,
extended_xl,XL-Synthetic_14_B__exe_small__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__exe_small__lsb2.bmp,XL-Synthetic_14_B.bmp,XL-Synthetic,14,B,bmp,P06.exe,exe,small,2,EXE,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__exe_small__lsb2.bmp,EXE,signature_mz,1,EXE,validated_mz_pe_header,1,4,40448,little,4d 5a 90 00 03 00 00 00,16.927178,
extended_xl,XL-Synthetic_14_B__exe_small__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__exe_small__lsb3.bmp,XL-Synthetic_14_B.bmp,XL-Synthetic,14,B,bmp,P06.exe,exe,small,3,EXE,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__exe_small__lsb3.bmp,EXE,signature_mz,1,EXE,validated_mz_pe_header,1,4,40448,little,4d 5a 90 00 03 00 00 00,15.863431,
extended_xl,XL-Synthetic_14_B__pdf_large__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__pdf_large__lsb1.bmp,XL-Synthetic_14_B.bmp,XL-Synthetic,14,B,bmp,P02.pdf,pdf,large,1,PDF,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__pdf_large__lsb1.bmp,PDF,signature_pdf,1,PDF,validated_pdf_startxref_eof,1,4,1100144,little,25 50 44 46 2d 31 2e 33,16.333698,
extended_xl,XL-Synthetic_14_B__pdf_large__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__pdf_large__lsb2.bmp,XL-Synthetic_14_B.bmp,XL-Synthetic,14,B,bmp,P02.pdf,pdf,large,2,PDF,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__pdf_large__lsb2.bmp,PDF,signature_pdf,1,PDF,validated_pdf_startxref_eof,1,4,1100144,little,25 50 44 46 2d 31 2e 33,15.768161,
extended_xl,XL-Synthetic_14_B__pdf_large__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__pdf_large__lsb3.bmp,XL-Synthetic_14_B.bmp,XL-Synthetic,14,B,bmp,P02.pdf,pdf,large,3,PDF,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__pdf_large__lsb3.bmp,PDF,signature_pdf,1,PDF,validated_pdf_startxref_eof,1,4,1100144,little,25 50 44 46 2d 31 2e 33,16.287392,
extended_xl,XL-Synthetic_14_B__pdf_medium__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__pdf_medium__lsb1.bmp,XL-Synthetic_14_B.bmp,XL-Synthetic,14,B,bmp,P02.pdf,pdf,medium,1,PDF,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__pdf_medium__lsb1.bmp,PDF,signature_pdf,1,PDF,validated_pdf_startxref_eof,1,4,510410,little,25 50 44 46 2d 31 2e 37,17.195296,
extended_xl,XL-Synthetic_14_B__pdf_medium__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__pdf_medium__lsb2.bmp,XL-Synthetic_14_B.bmp,XL-Synthetic,14,B,bmp,P02.pdf,pdf,medium,2,PDF,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__pdf_medium__lsb2.bmp,PDF,signature_pdf,1,PDF,validated_pdf_startxref_eof,1,4,510410,little,25 50 44 46 2d 31 2e 37,17.479639,
extended_xl,XL-Synthetic_14_B__pdf_medium__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__pdf_medium__lsb3.bmp,XL-Synthetic_14_B.bmp,XL-Synthetic,14,B,bmp,P02.pdf,pdf,medium,3,PDF,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__pdf_medium__lsb3.bmp,PDF,signature_pdf,1,PDF,validated_pdf_startxref_eof,1,4,510410,little,25 50 44 46 2d 31 2e 37,17.230719,
extended_xl,XL-Synthetic_14_B__pdf_small__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__pdf_small__lsb1.bmp,XL-Synthetic_14_B.bmp,XL-Synthetic,14,B,bmp,P02.pdf,pdf,small,1,PDF,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__pdf_small__lsb1.bmp,PDF,signature_pdf,1,PDF,validated_pdf_startxref_eof,1,4,16620,little,25 50 44 46 2d 31 2e 37,20.982966,
extended_xl,XL-Synthetic_14_B__pdf_small__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__pdf_small__lsb2.bmp,XL-Synthetic_14_B.bmp,XL-Synthetic,14,B,bmp,P02.pdf,pdf,small,2,PDF,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__pdf_small__lsb2.bmp,PDF,signature_pdf,1,PDF,validated_pdf_startxref_eof,1,4,16620,little,25 50 44 46 2d 31 2e 37,18.123342,
extended_xl,XL-Synthetic_14_B__pdf_small__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__pdf_small__lsb3.bmp,XL-Synthetic_14_B.bmp,XL-Synthetic,14,B,bmp,P02.pdf,pdf,small,3,PDF,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__pdf_small__lsb3.bmp,PDF,signature_pdf,1,PDF,validated_pdf_startxref_eof,1,4,16620,little,25 50 44 46 2d 31 2e 37,17.277249,
extended_xl,XL-Synthetic_14_B__pptx_large__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__pptx_large__lsb1.bmp,XL-Synthetic_14_B.bmp,XL-Synthetic,14,B,bmp,P04.pptx,pptx,large,1,PPTX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__pptx_large__lsb1.bmp,ZIP,signature_pk_zip,0,PPTX,validated_ooxml_pptx,1,4,1082610,little,50 4b 03 04 14 00 06 00,17.264349,
extended_xl,XL-Synthetic_14_B__pptx_large__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__pptx_large__lsb2.bmp,XL-Synthetic_14_B.bmp,XL-Synthetic,14,B,bmp,P04.pptx,pptx,large,2,PPTX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__pptx_large__lsb2.bmp,ZIP,signature_pk_zip,0,PPTX,validated_ooxml_pptx,1,4,1082610,little,50 4b 03 04 14 00 06 00,15.974810,
extended_xl,XL-Synthetic_14_B__pptx_large__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__pptx_large__lsb3.bmp,XL-Synthetic_14_B.bmp,XL-Synthetic,14,B,bmp,P04.pptx,pptx,large,3,PPTX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__pptx_large__lsb3.bmp,ZIP,signature_pk_zip,0,PPTX,validated_ooxml_pptx,1,4,1082610,little,50 4b 03 04 14 00 06 00,16.157493,
extended_xl,XL-Synthetic_14_B__pptx_medium__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__pptx_medium__lsb1.bmp,XL-Synthetic_14_B.bmp,XL-Synthetic,14,B,bmp,P04.pptx,pptx,medium,1,PPTX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__pptx_medium__lsb1.bmp,ZIP,signature_pk_zip,0,PPTX,validated_ooxml_pptx,1,4,512113,little,50 4b 03 04 14 00 06 00,15.851274,
extended_xl,XL-Synthetic_14_B__pptx_medium__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__pptx_medium__lsb2.bmp,XL-Synthetic_14_B.bmp,XL-Synthetic,14,B,bmp,P04.pptx,pptx,medium,2,PPTX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__pptx_medium__lsb2.bmp,ZIP,signature_pk_zip,0,PPTX,validated_ooxml_pptx,1,4,512113,little,50 4b 03 04 14 00 06 00,15.907420,
extended_xl,XL-Synthetic_14_B__pptx_medium__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__pptx_medium__lsb3.bmp,XL-Synthetic_14_B.bmp,XL-Synthetic,14,B,bmp,P04.pptx,pptx,medium,3,PPTX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__pptx_medium__lsb3.bmp,ZIP,signature_pk_zip,0,PPTX,validated_ooxml_pptx,1,4,512113,little,50 4b 03 04 14 00 06 00,15.433913,
extended_xl,XL-Synthetic_14_B__pptx_small__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__pptx_small__lsb1.bmp,XL-Synthetic_14_B.bmp,XL-Synthetic,14,B,bmp,P04.pptx,pptx,small,1,PPTX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__pptx_small__lsb1.bmp,ZIP,signature_pk_zip,0,PPTX,validated_ooxml_pptx,1,4,32020,little,50 4b 03 04 14 00 06 00,15.430707,
extended_xl,XL-Synthetic_14_B__pptx_small__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__pptx_small__lsb2.bmp,XL-Synthetic_14_B.bmp,XL-Synthetic,14,B,bmp,P04.pptx,pptx,small,2,PPTX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__pptx_small__lsb2.bmp,ZIP,signature_pk_zip,0,PPTX,validated_ooxml_pptx,1,4,32020,little,50 4b 03 04 14 00 06 00,16.861606,
extended_xl,XL-Synthetic_14_B__pptx_small__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__pptx_small__lsb3.bmp,XL-Synthetic_14_B.bmp,XL-Synthetic,14,B,bmp,P04.pptx,pptx,small,3,PPTX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__pptx_small__lsb3.bmp,ZIP,signature_pk_zip,0,PPTX,validated_ooxml_pptx,1,4,32020,little,50 4b 03 04 14 00 06 00,17.185460,
extended_xl,XL-Synthetic_14_B__rtf_large__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__rtf_large__lsb1.bmp,XL-Synthetic_14_B.bmp,XL-Synthetic,14,B,bmp,P05.rtf,rtf,large,1,RTF,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__rtf_large__lsb1.bmp,RTF,signature_rtf,1,RTF,validated_rtf_structure,1,4,1085026,little,7b 5c 72 74 66 31 5c 61,18.201656,
extended_xl,XL-Synthetic_14_B__rtf_large__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__rtf_large__lsb2.bmp,XL-Synthetic_14_B.bmp,XL-Synthetic,14,B,bmp,P05.rtf,rtf,large,2,RTF,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__rtf_large__lsb2.bmp,RTF,signature_rtf,1,RTF,validated_rtf_structure,1,4,1085026,little,7b 5c 72 74 66 31 5c 61,17.163747,
extended_xl,XL-Synthetic_14_B__rtf_large__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__rtf_large__lsb3.bmp,XL-Synthetic_14_B.bmp,XL-Synthetic,14,B,bmp,P05.rtf,rtf,large,3,RTF,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__rtf_large__lsb3.bmp,RTF,signature_rtf,1,RTF,validated_rtf_structure,1,4,1085026,little,7b 5c 72 74 66 31 5c 61,17.844571,
extended_xl,XL-Synthetic_14_B__rtf_medium__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__rtf_medium__lsb1.bmp,XL-Synthetic_14_B.bmp,XL-Synthetic,14,B,bmp,P05.rtf,rtf,medium,1,RTF,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__rtf_medium__lsb1.bmp,RTF,signature_rtf,1,RTF,validated_rtf_structure,1,4,511504,little,7b 5c 72 74 66 31 5c 61,15.901637,
extended_xl,XL-Synthetic_14_B__rtf_medium__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__rtf_medium__lsb2.bmp,XL-Synthetic_14_B.bmp,XL-Synthetic,14,B,bmp,P05.rtf,rtf,medium,2,RTF,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_14_B__rtf_medium__lsb2.bmp,RTF,signature_rtf,1,RTF,validated_rtf_structure,1,4,511504,little,7b 5c 72 74 66 31 5c 61,15.625295,
