stego_filename,subset,cover_filename,cover_category,cover_size_label,cover_format,payload_filename,payload_type,payload_size_class,lsb,expected_type,predicted_type,correct,status,runtime_seconds
XL-Synthetic_10_B__rtf_large__lsb3.bmp,extended_xl,XL-Synthetic_10_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,large,3,RTF,RTF,1,ok,12.783077
XL-Synthetic_10_B__rtf_medium__lsb1.bmp,extended_xl,XL-Synthetic_10_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,medium,1,RTF,RTF,1,ok,14.009482
XL-Synthetic_10_B__rtf_medium__lsb2.bmp,extended_xl,XL-Synthetic_10_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,medium,2,RTF,RTF,1,ok,12.641799
XL-Synthetic_10_B__rtf_medium__lsb3.bmp,extended_xl,XL-Synthetic_10_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,medium,3,RTF,RTF,1,ok,15.164088
XL-Synthetic_10_B__rtf_small__lsb1.bmp,extended_xl,XL-Synthetic_10_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,small,1,RTF,RTF,1,ok,12.764436
XL-Synthetic_10_B__rtf_small__lsb2.bmp,extended_xl,XL-Synthetic_10_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,small,2,RTF,RTF,1,ok,13.872977
XL-Synthetic_10_B__rtf_small__lsb3.bmp,extended_xl,XL-Synthetic_10_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,small,3,RTF,RTF,1,ok,13.691341
XL-Synthetic_10_B__xlsx_large__lsb1.bmp,extended_xl,XL-Synthetic_10_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,large,1,XLSX,XLSX,1,ok,13.913988
XL-Synthetic_10_B__xlsx_large__lsb2.bmp,extended_xl,XL-Synthetic_10_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,large,2,XLSX,XLSX,1,ok,13.364206
XL-Synthetic_10_B__xlsx_large__lsb3.bmp,extended_xl,XL-Synthetic_10_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,large,3,XLSX,XLSX,1,ok,13.616554
XL-Synthetic_10_B__xlsx_medium__lsb1.bmp,extended_xl,XL-Synthetic_10_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,medium,1,XLSX,XLSX,1,ok,13.776283
XL-Synthetic_10_B__xlsx_medium__lsb2.bmp,extended_xl,XL-Synthetic_10_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,medium,2,XLSX,XLSX,1,ok,14.186995
XL-Synthetic_10_B__xlsx_medium__lsb3.bmp,extended_xl,XL-Synthetic_10_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,medium,3,XLSX,XLSX,1,ok,15.498988
XL-Synthetic_10_B__xlsx_small__lsb1.bmp,extended_xl,XL-Synthetic_10_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,small,1,XLSX,XLSX,1,ok,14.014334
XL-Synthetic_10_B__xlsx_small__lsb2.bmp,extended_xl,XL-Synthetic_10_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,small,2,XLSX,XLSX,1,ok,13.936661
XL-Synthetic_10_B__xlsx_small__lsb3.bmp,extended_xl,XL-Synthetic_10_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,small,3,XLSX,XLSX,1,ok,17.325677
XL-Synthetic_10_P__docx_large__lsb3.png,extended_xl,XL-Synthetic_10_P.png,XL-Synthetic,P,png,P01.docx,DOCX,large,3,DOCX,DOCX,1,ok,0.795897
XL-Synthetic_10_P__docx_medium__lsb2.png,extended_xl,XL-Synthetic_10_P.png,XL-Synthetic,P,png,P01.docx,DOCX,medium,2,DOCX,DOCX,1,ok,0.711848
XL-Synthetic_10_P__docx_medium__lsb3.png,extended_xl,XL-Synthetic_10_P.png,XL-Synthetic,P,png,P01.docx,DOCX,medium,3,DOCX,DOCX,1,ok,0.676790
XL-Synthetic_10_P__docx_small__lsb1.png,extended_xl,XL-Synthetic_10_P.png,XL-Synthetic,P,png,P01.docx,DOCX,small,1,DOCX,DOCX,1,ok,0.665178
XL-Synthetic_10_P__docx_small__lsb2.png,extended_xl,XL-Synthetic_10_P.png,XL-Synthetic,P,png,P01.docx,DOCX,small,2,DOCX,DOCX,1,ok,0.762658
XL-Synthetic_10_P__docx_small__lsb3.png,extended_xl,XL-Synthetic_10_P.png,XL-Synthetic,P,png,P01.docx,DOCX,small,3,DOCX,DOCX,1,ok,0.784975
XL-Synthetic_10_P__exe_large__lsb3.png,extended_xl,XL-Synthetic_10_P.png,XL-Synthetic,P,png,P06.exe,EXE,large,3,EXE,EXE,1,ok,0.747292
XL-Synthetic_10_P__exe_medium__lsb2.png,extended_xl,XL-Synthetic_10_P.png,XL-Synthetic,P,png,P06.exe,EXE,medium,2,EXE,EXE,1,ok,0.771500
XL-Synthetic_10_P__exe_medium__lsb3.png,extended_xl,XL-Synthetic_10_P.png,XL-Synthetic,P,png,P06.exe,EXE,medium,3,EXE,EXE,1,ok,0.773166
XL-Synthetic_10_P__exe_small__lsb1.png,extended_xl,XL-Synthetic_10_P.png,XL-Synthetic,P,png,P06.exe,EXE,small,1,EXE,EXE,1,ok,0.677274
XL-Synthetic_10_P__exe_small__lsb2.png,extended_xl,XL-Synthetic_10_P.png,XL-Synthetic,P,png,P06.exe,EXE,small,2,EXE,EXE,1,ok,0.702045
XL-Synthetic_10_P__exe_small__lsb3.png,extended_xl,XL-Synthetic_10_P.png,XL-Synthetic,P,png,P06.exe,EXE,small,3,EXE,EXE,1,ok,0.717813
XL-Synthetic_10_P__pdf_large__lsb3.png,extended_xl,XL-Synthetic_10_P.png,XL-Synthetic,P,png,P02.pdf,PDF,large,3,PDF,PDF,1,ok,0.755210
XL-Synthetic_10_P__pdf_medium__lsb2.png,extended_xl,XL-Synthetic_10_P.png,XL-Synthetic,P,png,P02.pdf,PDF,medium,2,PDF,PDF,1,ok,0.663124
XL-Synthetic_10_P__pdf_medium__lsb3.png,extended_xl,XL-Synthetic_10_P.png,XL-Synthetic,P,png,P02.pdf,PDF,medium,3,PDF,PDF,1,ok,0.706135
XL-Synthetic_10_P__pdf_small__lsb1.png,extended_xl,XL-Synthetic_10_P.png,XL-Synthetic,P,png,P02.pdf,PDF,small,1,PDF,PDF,1,ok,0.695042
XL-Synthetic_10_P__pdf_small__lsb2.png,extended_xl,XL-Synthetic_10_P.png,XL-Synthetic,P,png,P02.pdf,PDF,small,2,PDF,PDF,1,ok,0.794706
XL-Synthetic_10_P__pdf_small__lsb3.png,extended_xl,XL-Synthetic_10_P.png,XL-Synthetic,P,png,P02.pdf,PDF,small,3,PDF,PDF,1,ok,0.779811
XL-Synthetic_10_P__pptx_large__lsb3.png,extended_xl,XL-Synthetic_10_P.png,XL-Synthetic,P,png,P04.pptx,PPTX,large,3,PPTX,PPTX,1,ok,0.794363
XL-Synthetic_10_P__pptx_medium__lsb2.png,extended_xl,XL-Synthetic_10_P.png,XL-Synthetic,P,png,P04.pptx,PPTX,medium,2,PPTX,PPTX,1,ok,0.739483
XL-Synthetic_10_P__pptx_medium__lsb3.png,extended_xl,XL-Synthetic_10_P.png,XL-Synthetic,P,png,P04.pptx,PPTX,medium,3,PPTX,PPTX,1,ok,0.677330
XL-Synthetic_10_P__pptx_small__lsb1.png,extended_xl,XL-Synthetic_10_P.png,XL-Synthetic,P,png,P04.pptx,PPTX,small,1,PPTX,PPTX,1,ok,0.690512
XL-Synthetic_10_P__pptx_small__lsb2.png,extended_xl,XL-Synthetic_10_P.png,XL-Synthetic,P,png,P04.pptx,PPTX,small,2,PPTX,PPTX,1,ok,0.726205
XL-Synthetic_10_P__pptx_small__lsb3.png,extended_xl,XL-Synthetic_10_P.png,XL-Synthetic,P,png,P04.pptx,PPTX,small,3,PPTX,PPTX,1,ok,0.842742
XL-Synthetic_10_P__rtf_large__lsb3.png,extended_xl,XL-Synthetic_10_P.png,XL-Synthetic,P,png,P05.rtf,RTF,large,3,RTF,RTF,1,ok,0.774304
XL-Synthetic_10_P__rtf_medium__lsb2.png,extended_xl,XL-Synthetic_10_P.png,XL-Synthetic,P,png,P05.rtf,RTF,medium,2,RTF,RTF,1,ok,0.679742
XL-Synthetic_10_P__rtf_medium__lsb3.png,extended_xl,XL-Synthetic_10_P.png,XL-Synthetic,P,png,P05.rtf,RTF,medium,3,RTF,RTF,1,ok,0.724228
XL-Synthetic_10_P__rtf_small__lsb1.png,extended_xl,XL-Synthetic_10_P.png,XL-Synthetic,P,png,P05.rtf,RTF,small,1,RTF,RTF,1,ok,0.746903
XL-Synthetic_10_P__rtf_small__lsb2.png,extended_xl,XL-Synthetic_10_P.png,XL-Synthetic,P,png,P05.rtf,RTF,small,2,RTF,RTF,1,ok,0.667512
XL-Synthetic_10_P__rtf_small__lsb3.png,extended_xl,XL-Synthetic_10_P.png,XL-Synthetic,P,png,P05.rtf,RTF,small,3,RTF,RTF,1,ok,0.615828
XL-Synthetic_10_P__xlsx_large__lsb3.png,extended_xl,XL-Synthetic_10_P.png,XL-Synthetic,P,png,P03.xlsx,XLSX,large,3,XLSX,XLSX,1,ok,0.719958
XL-Synthetic_10_P__xlsx_medium__lsb2.png,extended_xl,XL-Synthetic_10_P.png,XL-Synthetic,P,png,P03.xlsx,XLSX,medium,2,XLSX,XLSX,1,ok,0.775182
XL-Synthetic_10_P__xlsx_medium__lsb3.png,extended_xl,XL-Synthetic_10_P.png,XL-Synthetic,P,png,P03.xlsx,XLSX,medium,3,XLSX,XLSX,1,ok,0.702782
XL-Synthetic_10_P__xlsx_small__lsb1.png,extended_xl,XL-Synthetic_10_P.png,XL-Synthetic,P,png,P03.xlsx,XLSX,small,1,XLSX,XLSX,1,ok,0.742923
XL-Synthetic_10_P__xlsx_small__lsb2.png,extended_xl,XL-Synthetic_10_P.png,XL-Synthetic,P,png,P03.xlsx,XLSX,small,2,XLSX,XLSX,1,ok,0.670361
XL-Synthetic_10_P__xlsx_small__lsb3.png,extended_xl,XL-Synthetic_10_P.png,XL-Synthetic,P,png,P03.xlsx,XLSX,small,3,XLSX,XLSX,1,ok,0.688159
XL-Synthetic_11_B__docx_large__lsb1.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P01.docx,DOCX,large,1,DOCX,DOCX,1,ok,16.862133
XL-Synthetic_11_B__docx_large__lsb2.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P01.docx,DOCX,large,2,DOCX,DOCX,1,ok,15.187748
XL-Synthetic_11_B__docx_large__lsb3.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P01.docx,DOCX,large,3,DOCX,DOCX,1,ok,15.946816
XL-Synthetic_11_B__docx_medium__lsb1.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P01.docx,DOCX,medium,1,DOCX,DOCX,1,ok,14.628160
XL-Synthetic_11_B__docx_medium__lsb2.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P01.docx,DOCX,medium,2,DOCX,DOCX,1,ok,18.727332
XL-Synthetic_11_B__docx_medium__lsb3.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P01.docx,DOCX,medium,3,DOCX,DOCX,1,ok,17.069680
XL-Synthetic_11_B__docx_small__lsb1.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P01.docx,DOCX,small,1,DOCX,DOCX,1,ok,17.245460
XL-Synthetic_11_B__docx_small__lsb2.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P01.docx,DOCX,small,2,DOCX,DOCX,1,ok,17.284709
XL-Synthetic_11_B__docx_small__lsb3.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P01.docx,DOCX,small,3,DOCX,DOCX,1,ok,16.722368
XL-Synthetic_11_B__exe_large__lsb1.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P06.exe,EXE,large,1,EXE,EXE,1,ok,16.899097
XL-Synthetic_11_B__exe_large__lsb2.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P06.exe,EXE,large,2,EXE,EXE,1,ok,18.564595
XL-Synthetic_11_B__exe_large__lsb3.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P06.exe,EXE,large,3,EXE,EXE,1,ok,18.466883
XL-Synthetic_11_B__exe_medium__lsb1.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P06.exe,EXE,medium,1,EXE,EXE,1,ok,16.945003
XL-Synthetic_11_B__exe_medium__lsb2.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P06.exe,EXE,medium,2,EXE,EXE,1,ok,16.784205
XL-Synthetic_11_B__exe_medium__lsb3.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P06.exe,EXE,medium,3,EXE,EXE,1,ok,15.619559
XL-Synthetic_11_B__exe_small__lsb1.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P06.exe,EXE,small,1,EXE,EXE,1,ok,16.699042
XL-Synthetic_11_B__exe_small__lsb2.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P06.exe,EXE,small,2,EXE,EXE,1,ok,15.814921
XL-Synthetic_11_B__exe_small__lsb3.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P06.exe,EXE,small,3,EXE,EXE,1,ok,16.182798
XL-Synthetic_11_B__pdf_large__lsb1.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P02.pdf,PDF,large,1,PDF,PDF,1,ok,17.117060
XL-Synthetic_11_B__pdf_large__lsb2.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P02.pdf,PDF,large,2,PDF,PDF,1,ok,16.304723
XL-Synthetic_11_B__pdf_large__lsb3.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P02.pdf,PDF,large,3,PDF,PDF,1,ok,16.708225
XL-Synthetic_11_B__pdf_medium__lsb1.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P02.pdf,PDF,medium,1,PDF,PDF,1,ok,15.204869
XL-Synthetic_11_B__pdf_medium__lsb2.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P02.pdf,PDF,medium,2,PDF,PDF,1,ok,16.668702
XL-Synthetic_11_B__pdf_medium__lsb3.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P02.pdf,PDF,medium,3,PDF,PDF,1,ok,15.560727
XL-Synthetic_11_B__pdf_small__lsb1.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P02.pdf,PDF,small,1,PDF,PDF,1,ok,16.908441
XL-Synthetic_11_B__pdf_small__lsb2.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P02.pdf,PDF,small,2,PDF,PDF,1,ok,18.021676
XL-Synthetic_11_B__pdf_small__lsb3.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P02.pdf,PDF,small,3,PDF,PDF,1,ok,16.489487
XL-Synthetic_11_B__pptx_large__lsb1.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P04.pptx,PPTX,large,1,PPTX,PPTX,1,ok,15.710146
XL-Synthetic_11_B__pptx_large__lsb2.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P04.pptx,PPTX,large,2,PPTX,PPTX,1,ok,16.787165
XL-Synthetic_11_B__pptx_large__lsb3.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P04.pptx,PPTX,large,3,PPTX,PPTX,1,ok,15.854412
XL-Synthetic_11_B__pptx_medium__lsb1.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P04.pptx,PPTX,medium,1,PPTX,PPTX,1,ok,14.618290
XL-Synthetic_11_B__pptx_medium__lsb2.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P04.pptx,PPTX,medium,2,PPTX,PPTX,1,ok,15.996168
XL-Synthetic_11_B__pptx_medium__lsb3.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P04.pptx,PPTX,medium,3,PPTX,PPTX,1,ok,16.819103
XL-Synthetic_11_B__pptx_small__lsb1.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P04.pptx,PPTX,small,1,PPTX,PPTX,1,ok,17.673457
XL-Synthetic_11_B__pptx_small__lsb2.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P04.pptx,PPTX,small,2,PPTX,PPTX,1,ok,16.162827
XL-Synthetic_11_B__pptx_small__lsb3.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P04.pptx,PPTX,small,3,PPTX,PPTX,1,ok,14.216978
XL-Synthetic_11_B__rtf_large__lsb1.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,large,1,RTF,RTF,1,ok,14.213454
XL-Synthetic_11_B__rtf_large__lsb2.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,large,2,RTF,RTF,1,ok,16.771803
XL-Synthetic_11_B__rtf_large__lsb3.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,large,3,RTF,RTF,1,ok,19.153326
XL-Synthetic_11_B__rtf_medium__lsb1.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,medium,1,RTF,RTF,1,ok,17.681855
XL-Synthetic_11_B__rtf_medium__lsb2.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,medium,2,RTF,RTF,1,ok,20.635975
XL-Synthetic_11_B__rtf_medium__lsb3.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,medium,3,RTF,RTF,1,ok,16.266128
XL-Synthetic_11_B__rtf_small__lsb1.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,small,1,RTF,RTF,1,ok,15.848847
XL-Synthetic_11_B__rtf_small__lsb2.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,small,2,RTF,RTF,1,ok,16.561754
XL-Synthetic_11_B__rtf_small__lsb3.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,small,3,RTF,RTF,1,ok,16.164025
XL-Synthetic_11_B__xlsx_large__lsb1.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,large,1,XLSX,XLSX,1,ok,16.949821
XL-Synthetic_11_B__xlsx_large__lsb2.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,large,2,XLSX,XLSX,1,ok,16.867336
XL-Synthetic_11_B__xlsx_large__lsb3.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,large,3,XLSX,XLSX,1,ok,16.266836
XL-Synthetic_11_B__xlsx_medium__lsb1.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,medium,1,XLSX,XLSX,1,ok,15.640865
XL-Synthetic_11_B__xlsx_medium__lsb2.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,medium,2,XLSX,XLSX,1,ok,13.899207
XL-Synthetic_11_B__xlsx_medium__lsb3.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,medium,3,XLSX,XLSX,1,ok,13.242391
XL-Synthetic_11_B__xlsx_small__lsb1.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,small,1,XLSX,XLSX,1,ok,13.419999
XL-Synthetic_11_B__xlsx_small__lsb2.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,small,2,XLSX,XLSX,1,ok,15.336307
XL-Synthetic_11_B__xlsx_small__lsb3.bmp,extended_xl,XL-Synthetic_11_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,small,3,XLSX,XLSX,1,ok,16.049644
XL-Synthetic_11_P__docx_large__lsb3.png,extended_xl,XL-Synthetic_11_P.png,XL-Synthetic,P,png,P01.docx,DOCX,large,3,DOCX,DOCX,1,ok,0.633539
XL-Synthetic_11_P__docx_medium__lsb2.png,extended_xl,XL-Synthetic_11_P.png,XL-Synthetic,P,png,P01.docx,DOCX,medium,2,DOCX,DOCX,1,ok,0.584174
XL-Synthetic_11_P__docx_medium__lsb3.png,extended_xl,XL-Synthetic_11_P.png,XL-Synthetic,P,png,P01.docx,DOCX,medium,3,DOCX,DOCX,1,ok,0.730597
XL-Synthetic_11_P__docx_small__lsb1.png,extended_xl,XL-Synthetic_11_P.png,XL-Synthetic,P,png,P01.docx,DOCX,small,1,DOCX,DOCX,1,ok,0.715042
XL-Synthetic_11_P__docx_small__lsb2.png,extended_xl,XL-Synthetic_11_P.png,XL-Synthetic,P,png,P01.docx,DOCX,small,2,DOCX,DOCX,1,ok,0.756613
XL-Synthetic_11_P__docx_small__lsb3.png,extended_xl,XL-Synthetic_11_P.png,XL-Synthetic,P,png,P01.docx,DOCX,small,3,DOCX,DOCX,1,ok,0.659678
XL-Synthetic_11_P__exe_large__lsb3.png,extended_xl,XL-Synthetic_11_P.png,XL-Synthetic,P,png,P06.exe,EXE,large,3,EXE,EXE,1,ok,0.779343
XL-Synthetic_11_P__exe_medium__lsb2.png,extended_xl,XL-Synthetic_11_P.png,XL-Synthetic,P,png,P06.exe,EXE,medium,2,EXE,EXE,1,ok,0.702288
XL-Synthetic_11_P__exe_medium__lsb3.png,extended_xl,XL-Synthetic_11_P.png,XL-Synthetic,P,png,P06.exe,EXE,medium,3,EXE,EXE,1,ok,0.746968
XL-Synthetic_11_P__exe_small__lsb1.png,extended_xl,XL-Synthetic_11_P.png,XL-Synthetic,P,png,P06.exe,EXE,small,1,EXE,EXE,1,ok,0.734432
XL-Synthetic_11_P__exe_small__lsb2.png,extended_xl,XL-Synthetic_11_P.png,XL-Synthetic,P,png,P06.exe,EXE,small,2,EXE,EXE,1,ok,0.732957
XL-Synthetic_11_P__exe_small__lsb3.png,extended_xl,XL-Synthetic_11_P.png,XL-Synthetic,P,png,P06.exe,EXE,small,3,EXE,EXE,1,ok,0.694545
XL-Synthetic_11_P__pdf_large__lsb3.png,extended_xl,XL-Synthetic_11_P.png,XL-Synthetic,P,png,P02.pdf,PDF,large,3,PDF,PDF,1,ok,0.656175
XL-Synthetic_11_P__pdf_medium__lsb2.png,extended_xl,XL-Synthetic_11_P.png,XL-Synthetic,P,png,P02.pdf,PDF,medium,2,PDF,PDF,1,ok,0.687035
XL-Synthetic_11_P__pdf_medium__lsb3.png,extended_xl,XL-Synthetic_11_P.png,XL-Synthetic,P,png,P02.pdf,PDF,medium,3,PDF,PDF,1,ok,0.770673
XL-Synthetic_11_P__pdf_small__lsb1.png,extended_xl,XL-Synthetic_11_P.png,XL-Synthetic,P,png,P02.pdf,PDF,small,1,PDF,PDF,1,ok,0.694662
XL-Synthetic_11_P__pdf_small__lsb2.png,extended_xl,XL-Synthetic_11_P.png,XL-Synthetic,P,png,P02.pdf,PDF,small,2,PDF,PDF,1,ok,0.741955
XL-Synthetic_11_P__pdf_small__lsb3.png,extended_xl,XL-Synthetic_11_P.png,XL-Synthetic,P,png,P02.pdf,PDF,small,3,PDF,PDF,1,ok,0.657012
XL-Synthetic_11_P__pptx_large__lsb3.png,extended_xl,XL-Synthetic_11_P.png,XL-Synthetic,P,png,P04.pptx,PPTX,large,3,PPTX,PPTX,1,ok,0.686179
XL-Synthetic_11_P__pptx_medium__lsb2.png,extended_xl,XL-Synthetic_11_P.png,XL-Synthetic,P,png,P04.pptx,PPTX,medium,2,PPTX,PPTX,1,ok,0.686855
XL-Synthetic_11_P__pptx_medium__lsb3.png,extended_xl,XL-Synthetic_11_P.png,XL-Synthetic,P,png,P04.pptx,PPTX,medium,3,PPTX,PPTX,1,ok,0.767236
XL-Synthetic_11_P__pptx_small__lsb1.png,extended_xl,XL-Synthetic_11_P.png,XL-Synthetic,P,png,P04.pptx,PPTX,small,1,PPTX,PPTX,1,ok,0.685167
XL-Synthetic_11_P__pptx_small__lsb2.png,extended_xl,XL-Synthetic_11_P.png,XL-Synthetic,P,png,P04.pptx,PPTX,small,2,PPTX,PPTX,1,ok,0.711774
XL-Synthetic_11_P__pptx_small__lsb3.png,extended_xl,XL-Synthetic_11_P.png,XL-Synthetic,P,png,P04.pptx,PPTX,small,3,PPTX,PPTX,1,ok,0.722880
XL-Synthetic_11_P__rtf_large__lsb3.png,extended_xl,XL-Synthetic_11_P.png,XL-Synthetic,P,png,P05.rtf,RTF,large,3,RTF,RTF,1,ok,0.743139
XL-Synthetic_11_P__rtf_medium__lsb2.png,extended_xl,XL-Synthetic_11_P.png,XL-Synthetic,P,png,P05.rtf,RTF,medium,2,RTF,RTF,1,ok,0.728615
XL-Synthetic_11_P__rtf_medium__lsb3.png,extended_xl,XL-Synthetic_11_P.png,XL-Synthetic,P,png,P05.rtf,RTF,medium,3,RTF,RTF,1,ok,0.694912
XL-Synthetic_11_P__rtf_small__lsb1.png,extended_xl,XL-Synthetic_11_P.png,XL-Synthetic,P,png,P05.rtf,RTF,small,1,RTF,RTF,1,ok,0.746441
XL-Synthetic_11_P__rtf_small__lsb2.png,extended_xl,XL-Synthetic_11_P.png,XL-Synthetic,P,png,P05.rtf,RTF,small,2,RTF,RTF,1,ok,0.732561
XL-Synthetic_11_P__rtf_small__lsb3.png,extended_xl,XL-Synthetic_11_P.png,XL-Synthetic,P,png,P05.rtf,RTF,small,3,RTF,RTF,1,ok,0.722086
XL-Synthetic_11_P__xlsx_large__lsb3.png,extended_xl,XL-Synthetic_11_P.png,XL-Synthetic,P,png,P03.xlsx,XLSX,large,3,XLSX,XLSX,1,ok,0.678195
XL-Synthetic_11_P__xlsx_medium__lsb2.png,extended_xl,XL-Synthetic_11_P.png,XL-Synthetic,P,png,P03.xlsx,XLSX,medium,2,XLSX,XLSX,1,ok,0.651670
XL-Synthetic_11_P__xlsx_medium__lsb3.png,extended_xl,XL-Synthetic_11_P.png,XL-Synthetic,P,png,P03.xlsx,XLSX,medium,3,XLSX,XLSX,1,ok,0.791094
XL-Synthetic_11_P__xlsx_small__lsb1.png,extended_xl,XL-Synthetic_11_P.png,XL-Synthetic,P,png,P03.xlsx,XLSX,small,1,XLSX,XLSX,1,ok,0.930500
XL-Synthetic_11_P__xlsx_small__lsb2.png,extended_xl,XL-Synthetic_11_P.png,XL-Synthetic,P,png,P03.xlsx,XLSX,small,2,XLSX,XLSX,1,ok,0.942189
XL-Synthetic_11_P__xlsx_small__lsb3.png,extended_xl,XL-Synthetic_11_P.png,XL-Synthetic,P,png,P03.xlsx,XLSX,small,3,XLSX,XLSX,1,ok,0.930047
